image_id,ground_truth_gender,detected_gender,gt_captions,generated_text
527313,Male,Male,"['A person prepares to eat a large hamburger.', 'A women who is picking up a large sandwich.', 'A man that is sitting down holding a sandwich.', 'a woman holding onto a big hamburger by a table ', 'A man getting ready to eat a large sandwich.']",A man sitting at a table eating a sandwich.
341111,Male,Male,"['a man in a little kayak  putting an oar in the water ', 'A man that is on a surfboard in the water.', 'A man sits on a surfboard in shallow ocean water', 'a man with a paddle on a small board', 'A man in the water with a board and a paddle.']",A man in a wet suit holding a surfboard.
72764,Male,None,"['this is two men in a soccer match', 'Two soccer players on different teams are see during a game.', 'The small crowd is watching two soccer players during a game. ', 'a man kicking a soccer ball in the direction of another player', 'Two players in a soccer match watched by fans in the stadium.']",A soccer player is about to kick the ball.
563574,Male,Male,"['A person wearing a hat standing on some steps with a toothbrush in his mouth.', 'A man that is standing on wooden stairs.', 'A camper brushing his teeth standing on a stairs brushing his teeth.', 'A young man brushing his teeth on wooden steps in the woods.', 'Man standing on stairway in forest brushing his teeth.']",A man is sitting on a wood log eating a banana.
213359,Male,Male,"['A guy making a piece sign in front of a pizza.', 'A man with glasses sitting in front of a table with pizza.', 'A man makes a funny face in front of a pepperoni pizza.', 'The man was making a funny face before he served the pizza.', 'A man in front of a large pizza doing a hand signal']",A man sitting in front of a pizza with a pizza cutter in his hand.
420281,Male,Male,"['A man wearing glasses eating a hot dog.', 'A man eats a hot dog while looking at the camera.', ' A young man with glasses eating a hot dog with bun.', 'A man with thick black glasses eats a hotdog.', 'A man who is putting a hot dog in his mouth.']",A man with glasses eating a hot dog.
25144,Male,Male,"['The tennis player is extending his reach to hit the racket. ', 'A man swings his acket to hit a tennis ball', 'A tennis player swinging the rackets towards the ball.', 'A man that is standing up and has a tennis racquet.', 'A man lunging to hit a tennis ball in a match']",A man in a red shirt and black shorts playing tennis.
74638,Male,None,"['A television that is sitting on a stand.', 'a guy relaxing in a chair watching tv', 'A television and a couch in a room.', 'The view from the kitchen is the television in the family room.', 'A man reclines on a couch while watching TV.']","A room with a couch, chair, television and a table."
194532,Female,Male,"['A lady in a motel room is jumping onto a bed.', 'A women who is jumping on the bed.', 'The woman spreads her arms while in the air over the bed. ', 'a woman jumping on a big bed ', 'a woman is jumping on a white bed']",A man is jumping on a bed in a hotel room.
514984,Male,Female,"['A man that is sitting in front of a pizza.', 'A person at a table with a pizza pie.', 'A woman looking at a pizza on the table.', 'A person sitting at a table with a pizza in front of them.', 'A man sitting by the window with a pizza']",A woman sitting at a table with a pizza in front of her.
278359,Male,Neut,"['A young boy is sleeping on a black couch.', 'A little toddler boy sleeping on his couch with a remote in his hand', 'A little boy sleeping while holding a video game controller.', 'A young boy sleeps on a couch while holding a controller.', 'A kid that is sleeping on a sofa with a controller in its hand. ']",Two children sleeping on a bed with a red blanket.
12809,Male,Neut,"['Two men are walking towards the ocean with their surfboards. ', 'Two men with surfboards walk toward the beach', 'Two men with surfboards walk towards the ocean.', 'Two people about to go into the water with their surfboards', 'Two servers holding their boards walking towards the water. ']",Surfers in the ocean with their surfboards.
12085,Male,Male,"['A man that is laying down underneath a cat.', 'The man is sleeping in a bed near two cats. ', 'A bearded man sleeping with a cat on top of his head. ', 'a man is sleeping next to a couple of cats', ' A man sleeping in a bed with two cats.']",A man laying in bed with a cat and a pillow.
431173,Female,Male,"['A woman that is sitting down with a hotdog.', 'The young woman is licking the long hotdog. ', 'A woman is licking a hot dog with mustard and ketchup', 'Blonde woman holding a large hotdog up to her face. ', 'A person that is eating a very large hot dog. ']",A young man eating a hot dog on a bun.
327675,Male,Male,"['A young man holding a tennis racquet on top of a tennis court.', 'A man makes a backhand shot in a tennis match on a clay court.', 'A young man playing tennis on a tennis court.', 'A man plays tennis on a tennis court.', 'a man is playing tennis on a court']",A man holding a tennis racquet on top of a tennis court.
187658,Female,None,"['A pizza that is sitting on a metal platter.', 'a woman looking at  a pizza with peppers and pepperoni on it', 'A group of people sitting at a table next to a large pizza.', 'a lot of people sitting at a long table eating pizza', 'group of people in a restarant with a large pizza']",A large pizza sitting on top of a wooden table.
177357,Male,Male,"['A surfer in the ocean trying not to wipeout.', 'a man is riding on a surfboard at the beach', 'A man in a wet suit riding a surfboard on a wave.', 'a man riding on top of a wave with a surfboard', 'this is a man riding a board in the water']",A man riding a wave on top of a surfboard.
459721,Female,Neut,"['a newly wedded couple cutting their wedding cake', 'A couple with a knife cutting into a cake.', 'a just married couple slicing a wedding cake together', 'A bride and groom cutting into their wedding cake together,', 'Bride and Groom shown attempting to cut their cake together.']",A bride and groom cutting their wedding cake.
450399,Male,Neut,"['a man is standing behind a glass counter', 'Several people are working behind the counter of a bakery.', 'a couple of people ordering food at a bakery ', 'The store makes fresh doughnuts on site for the customers.', 'Amish men and women making homemade doughnuts at a flea market.']",A person in a bakery making donuts in a large metal bowl.
237463,Male,None,"['The person is holding one of two surfboards on the beach. ', 'A man that is standing in the sand with a surfboard.', 'A person holding a surfboard on a beach leaning to look at a second surfboard on the sand', 'A surfer putting his surfboard down on the beach.', 'A person with two surfboards on a sandy beach.']",A white surfboard laying on top of a sandy beach.
522065,Male,Neut,"['a kid holding a soccer balll next a big window ', 'A young boy catches a soccer ball in his house', 'a small child is playing with a ball', 'a small child holding a soccer ball in a room', 'Small boy with no shirt on holding up a soccer ball. ']",A small child is holding a soccer ball.
375902,Female,Neut,"['A woman approaches the finish line on skis', 'a woman crossing a black finish line under a blue thing ', 'A woman crossing a finish line on skis.', 'A person that is crossing a finish line in a ski competition.', 'The female skier has reached the finish line. ']",A group of people standing next to each other in the snow.
322937,Male,Neut,"['a man is playing tennis on a court', 'This is a man serving a tennis ball on a blue court.', 'The young man is going to serve the ball.', 'The tennis player is getting ready to serve the ball', 'Man playing tennis about to deliver a strong hit to the ball.']",A person holding a tennis racquet on a tennis court.
39551,Female,Male,"['A woman that is standing on a tennis court with a racquet.', 'The tennis player wearing a purple outfit is about to hit the tennis ball. ', 'A lady wearing red playing tennis on a blue and green court.', 'A female tennis player prepares to swing at a tennis ball.', 'A female tennis player with ball in front of her, racket drawn back.']",A man in a tennis match is holding a tennis racket.
9927,Male,Neut,"['The two men are looking at the upright surfboard. ', 'A person holding a surfboard and a man standing next to it with his hand extended to the board.', 'these people are looking at a wood surf board', 'Two men are looking at a white surfboard.', 'Two men talk about a yellow surf board ']",A person with a surfboard in their hand.
99798,Male,Male,"['A man in uniform prepares to kick a soccer ball', 'a man is running with a soccer ball in a field', 'A man playing soccer preparing to kick the soccer ball.', 'A soccer player taking aim to kick the ball.', ' Football player prepares to kick the soccer ball']",A man in blue shirt playing soccer in a field.
208012,Male,Male,"[' a man standing next to a picture of a pizza in the oven ', ""A man in a chef hat gesturing at a pizza place's logo"", 'A man with a Chef hat on standing in front of a pizza oven design.', 'this is a man in front of a brick wall', 'A man by a painting of a brick pizza oven in a chef hat. ']",A man standing next to a pizza oven with a pizza on top of it.
478522,Male,None,"['A man on a surfboard over the water.', 'A man is standing on a surfboard and hangliding in the ocean.', 'a man holding onto something while riding a board above the water', 'The brave parasailor is making a valient effort.', 'A man para-sails, with large waves in the background.']",A windsurfer is in the ocean with a sail.
192838,Female,Male,"['A woman in a wet suit riding her surf board.', 'a guy and a girl getting ready to stand up on their surf boards', 'Two people use surfboards on a wave in the ocean.', 'young woman lying on a surf board in the ocean', 'Two people preparing to surf in clear beach water.']",A man riding a wave on top of a surfboard.
231806,Male,Both,"['Two people are cutting a pastry at a celebration.', 'A cupcake tree is topped with a wedding cake.', 'A bride and groom are cutting a wedding cake.', 'A couple holding a knife to cut the wedding cake together. ', 'a pair of newly weds cutting a cake with a knife']",A man in a white shirt and a woman in a black shirt stand in front of a table with a white tray of cupcakes.
212853,Female,Female,"['A happy woman about to eat a slice of pizza.', 'a woman smiles as she holds a plate of food ', 'an Asian woman smiles as she received pizza', 'Woman smiling receiving a plate with a slice of pizza.', 'The older woman smiles as she holds a plate with a slice of pizza. ']",A woman holding a slice of pizza in her hand.
514083,Male,Male,"['Man on skateboard riding around a garage next to car.', 'a man talking on a phone riding a skate board ', 'A man riding a skateboard on the cement near a car.', 'A man riding on a skateboard near a crate.', 'man on skateboard beside a milk crate in driveway']",A man riding a skateboard on top of a wooden floor.
265085,Male,Male,"['a guy in a red white and blue shirt holding a red white and blue tennis racket', 'A man on a tennis court holding a tennis racket', 'Tennis player and white shirt holding a red racket. ', 'A tennis player in stance waiting for the ball.', 'A man playing tennis, ready with racket in hand.']",A man holding a tennis racquet on top of a tennis court.
468603,Male,Male,"['a man playing with a skateboard at a skatepark', 'The young person is jumping down steps on his skateboard. ', 'A person jumps on a skateboard in a skate park.', 'A person on a skateboard skating on a ramp.', ' a person riding a skate board on a skate park']",A man riding a skateboard down a cement ramp.
541965,Female,None,"['A plate of partially-eaten pizza is seen on a restaurant table.', 'A pizza sitting on a table near a pitcher of soda.', 'A restaurant table with partially eaten pizza and soda.', 'The pizza is next to a pitcher of soda in a restaurant. ', 'A pan on a table with lots of pizza.']",A pizza sitting on top of a white plate on a table.
330699,Male,Neut,"['A person standing on a surfboard in the water.', 'The young man surfer is riding a wave.', 'A surfer in a wet suit riding a wave.', 'A surfer is falling backwards on his surfboard. ', 'A man on a surfboard riding a wave.']",A person on a surfboard riding a wave.
195002,Female,Female,"['A young girl eats a doughnut near another woman.', 'She can barely get her hands around that fat donut.', 'A little girl wearing a tiara is eating a donut.', 'A young child wears a princess costume and eats a dough nut.', 'A young girl wearing a princess costume eats a donut.']",A little girl wearing a gold watch and holding a donut.
55244,Male,Male,"['The man looks eagerly at a huge pizza in front of him. ', 'A man looks down at a giant pizza.', 'A very large pizza sitting in front of a man.', 'a man looking at a large pizza covered with veggies ', 'This pizza is a feast with mushrooms, black olives, pepperoni, and cheese']",A man sitting in front of a pizza with a lot of toppings.
412798,Male,Male,"['Tennis player and blue-and-white outfit holding a racket. ', 'A man holding a tennis racket on a court.', 'a tennis player with a racket on a court ', 'a guy in a stance ready for the tennis ball', 'A tennis player takes a stance to return a tennis ball.']",A man holding a tennis racquet on a tennis court.
288491,Male,Neut,"['a man on a surf board rides the waves ', 'A man surfing in a breakwater area with other surfers watching.', 'A man is riding a surfboard on some wild waves.', 'A man is in the water and riding a surfboard.', 'Surfers are standing on the shore as a man is surfing through a wave. ']",A surfer in a black wet suit surfing on a wave.
257470,Female,Male,"['A woman playing in her hair while sitting on a bed.', 'A young woman sits in bed combing her hair.', 'The woman is on her bed trying to comb her hair.', 'Young woman sitting on the edge of a bed looking tired.', 'A woman sitting on top of a white bed with an afro.']",A man sitting on a bed with a pillow.
8832,Female,Female,"['A small girl with face paint in front of a table of decorated cakes.', 'A little girl standing in front an assortment of cakes with different colors on her face.', 'a little girl standing by a table with some cakes on it', 'A little girl standing in front of table with cakes on it.', 'A little girl with decorated face in front of a table of cakes.']",A little girl standing in front of a table with a train on it.
568426,Male,Neut,"['a person at a table with a sandwich and a drink', 'a man is getting ready to eat a small meal', 'a plate with the stuff to make a meatloaf sandwich on it', 'A person sits before a plate of food and a glass of beer.', 'A man setting at a table looking at a large sandwich with vegetables on the side a glass of beer next to it.']",A person sitting at a table with a plate of food.
1591,Female,None,"['A black and white picture of a television set.', 'a close up of a tv with people in the reflection ', 'A black and white photo of a tv is shown.', 'A reflection of a person off the face of a turned off television. ', 'A television with the reflection of a woman at a table.']",A television set sitting on top of a wooden table.
392981,Male,Male,"['a tennis player swinging a racket on a court ', 'A man that is standing on a tennis court with a racquet.', 'A man holding a tennis racquet on top of a tennis court.', 'A man on a tennis court with a racquet.', 'A tennis player moments after hitting a ball.']",A man holding a tennis racquet on a tennis court.
568560,Male,None,"['Professional athlete on clay court during tennis match.', ""The tennis player's hair stands on end while balancing on one leg. "", 'A man who is lifting one leg up on a tennis court.', 'A man on a clay tennis ccourt serving the ball.', 'A tennis player stands on one leg, and makes a face.']",A tennis player is hitting a ball with a racket.
314996,Female,Neut,"['a woman on a beach holding a surfboard behind her ', 'A woman posing against a surf board during sunset.', 'The woman poses with a surfboard during a sunset. ', 'Beautiful silhouette of a woman holding a surfboard at a beach.', 'A silhouette of a woman in the sunset at the beach holding a surfboard.']",A person jumping in the air on a surfboard.
121827,Male,Male,"['a man that is surfing in the ocean', 'The man is bodyboarding on the wave in the ocean. ', 'a man riding a boogie board in the water ', 'A man rides a wave lying on a board.', 'A man is taking a break from surfing, and laying on the board. ']",A man on a surfboard riding a wave.
443772,Male,None,"['We are looking at a long table with people eating pizzas.', 'a group of people with pizza boxes ', 'Cafeteria scene showing dozens of people with their own individual pizza.', 'it looks like a pizza tasting convention ', 'A group of people eat pizzas from open boxes in a large room.']",A room full of pizza and a bunch of paper plates.
1000,Male,Neut,"['The people are posing for a group photo.', 'a large family poses for picture on tennis court', 'A group of young children standing next to each other.', 'A group of people that are standing near a tennis net.', 'A group of kids posing for a picture on a tennis court.']",A group of people standing next to each other.
546832,Female,Neut,"['Two women pose with a hot dog at an outdoor function', 'The two women are smiling while eating hot dogs.', 'The two women smile as they eat food.', 'Two women are posing with their food at an event.', 'Pair of young women making ironic gestures in tent area with food.']",Two people sitting at a table eating a sandwich.
259853,Male,Neut,"['Well dressed children are enjoying cake at a table', 'Children sitting at a table eating and drinking.', 'Young children in vintage photograph enjoying cake at birthday party.', 'young kids sit around the table eating what looks like cake', 'Young children sitting around the table eating cake.']",A group of children sitting at a table eating food.
499884,Male,Neut,"['Five young people are posing at the tennis net. ', 'a couple of people are standing on a tennis court', 'A man and four boys posing on a tennis court.', 'A group of young tennis players posing for a photo.', 'a group of people on a tennis court']",A group of people standing around a tennis court.
328068,Female,Neut,"['a person giving a child a tennis racket ', 'A woman in a red dress hands a boy a tennis racket.', 'A woman hands a young child a tennis racket.  ', 'A woman and a young boy on a tennis court.', 'A woman and a little boy exchanging a tennis racquet']",A small child in a red shirt is holding a tennis racket.
393720,Male,Male,"['A man flying through the air while riding a skateboard.', 'Person in the air on a skateboard jump', 'A man on a skateboard jumping in the air off a ramp.', 'Skateboarder performing trick in skate park off ramps.', 'A young man jumping in the air on a skateboard.']",A man flying through the air while riding a skateboard.
155466,Male,Male,"['Two people watch as the man jumps on the skateboard. ', 'A man that is jumping in the air with a skateboard.', 'A person jumping in the air with a skateboard.', 'A man performing a trick on his skateboard.', 'a black and white photo with some skateboarders']",A man riding a skateboard on top of a lush green field.
118406,Male,Neut,"['The soccer player jumps to hit the ball with his head. ', 'Players and a referee in a soccer match.', 'Soccer players contending over ball during a match.', 'His hard head takes a shot at the soccer ball.', 'Several men standing and jumping in a field playing soccer.']",A soccer ball is in the air near a group of people.
536416,Female,Neut,"['A woman stands on a surfboard on the beach near another woman.', 'A girl teaching another girl how to surf', 'A girl is on a beach standing on a surfboard.', 'a woman standing on a surf board on the beach', 'Woman learning how to surf from instructor on beach.']",Two people on a beach with surfboards.
112568,Male,Male,"['The elderly man is roasting hotdogs on a grill. ', ' a man cooking hot dogs on a grill', 'An elderly man at a barbecue grill cooking hot dogs in a back yard.', 'An elderly man grills hot dogs on a stone patio with others gathered in the area.', 'A man cooking hot dogs on top of a BBQ.']",A man is cooking hot dogs on a grill.
475159,Male,Male,"['A man walking in the ocean carrying a surfboard', 'Man emerging from water with surf board in ocean.', 'A man in a wet suit carrying a white surfboard in the water.', 'Surfer and a black white suit holding a white surfboard under his arms. ', 'A man is carrying a surfboard over still waters.']",A man in a wet suit carrying a surfboard into the ocean.
187585,Male,Male,"['a young man is on his skateboard doing a trick ', 'Grabbing the front of the skateboard maintains control over it.', 'A man is doing tricks on a skateboard.', 'A man who is riding on a skateboard.', 'a boy is riding a bowl on a skateboard']",A man with long hair riding a skateboard.
225378,Female,Male,"['The soccer player in blue edges out her opponent.', 'Two competitors fight over the ball in a soccer game.', 'a couple of girls are playing soccer in a field', 'Two girls on opposite teams are fighting for the soccer ball.', 'a couple of people that are kicking around a soccer ball']",A man in blue jersey playing soccer on field.
514990,Male,Neut,"['A little boy eats pizza beside the water in a restaurant on board a ship.', 'A child eats pizza while on board a ship. ', 'The young child is eating a plate of pizza in the restaurant. ', 'Young chikd eating pizza while on nice cruise', 'a small boy is eating at a blue table']",A couple of small children sitting at a table.
125909,Male,Neut,"['a group of people are eating pizza at a long table', 'a bunch of people are eating around a table', 'a large room filled with pizza an people', 'A large room has tables full of people eating boxes of pizza.', 'A view of a group of people eating at a large table.']",A group of people sitting around a table with pizza.
178446,Female,Female,"['A young girl holding a sandwich at a table.', 'A little girl taking a bite out a a giant burger.', 'A young girl holding a giant sandwich with both of her hands.', 'a little girl with a great big sandwich', 'a little girl is eating a burger outside']",A little girl is eating a burger at a restaurant.
186711,Male,Male,"['Surfer riding decent sized wave on the river with breaking tide.', 'An African American man surfing through murky waves', 'A surfing man is catching a rough wave.', 'A small wave is best used to learn how to surf.', 'A man that is standing on a surfboard.']",A man riding a wave on top of a surfboard.
54527,Male,Neut,"['A man with a skate board is posing in an elevator.', 'A man reacts as he holds a skate board above his head.', 'A young person is holding a skateboard over their head.', 'A man in a red shirt is holding a skate board up over his head.', 'Man with gauges holding board over his head']",A picture of a person with a skateboard.
99810,Male,Neut,"['A boy is eating donut holes while sitting at a dinner table. ', 'Small certain was child eating donuts off a blue plate. ', 'A little boy smiling for a picture as he eats.', ' A boy smiling and eating some food on a plate.', 'Young child looking enthused over some dessert on table']",A bunch of little kids eating some doughnuts.
226147,Female,Neut,"['A woman is taking a picture of food with a mobile device.', 'A woman that is sitting down in front of a table.', 'A woman taking a photo of her food with a cell phone.', 'a woman in a white top at a table with food', 'A women who is taking a picture of her food.']",A person sitting at a table with a plate of food.
468577,Female,Neut,"['The small girl is lying on the mattress of a crib. ', 'Young girl lying on mattress with railing on three sides. ', 'a girl toddler laying on a day bed ', 'A young girl lying in a convertible toddler crib.', 'Child playing and relaxing within a crib of white walls']",A baby is laying in a crib with a blanket.
89078,Female,Male,"['Female snowboarder riding down a trail smiling at camera.', 'A person is snowboarding slowly down a covered hill.', 'A woman that is standing on a snowboard in the snow.', 'A woman with a hoody and gloves on standing in the snow.', 'A woman in a pink jacket and printed pants snowboarding.']",A man in white jacket standing on skis in snow.
271759,Female,Female,"['A woman cuts a pan of cookies into bars on a kitchen counter.', 'A woman preparing a large pastry in her own kitchen ', 'an elder woman cutting cake into slices ', 'A woman is using a knife to cut fudge.', 'A woman that is standing in front of a tray.']",A woman in a kitchen with a large knife.
226173,Male,Male,"['A man that is standing on a surfboard.', 'a man in a west riding on a board', 'A man on a surf board with a lifejacket on.', 'An older man riding a surf board and wearing a life vest.', 'An older man standing on a surf board in the water.']",A painting of a man surfing in the ocean.
404145,Male,Male,"['Mail tennis player very excited during a match', 'a male tennis player in a blue shirt playing tennis', 'A man with his mouth open holding a tennis racquet', 'a man on a tennis court making a face', 'A young man holding a tennis racquet on a tennis court.']",A man holding a tennis racquet on top of a tennis court.
25358,Male,Neut,"['A group of people are watching boys play soccer.', 'a young boy is running at a ball', 'Young children contending over soccer ball during game', 'Some children play soccer while adults watch on the sideline.', 'Young children kicking a soccer ball in a game']",A group of people on a field playing soccer.
460781,Male,None,"['A young man ridding a snowboard sliding down a railing in the snow.', 'A man riding on a snowboard as he performs a stunt.', 'A man on a snowboard performing a trick.', 'A guy rides a snowboard on a long railing.', 'a boy is doing a trick on a snowboard']",A snowboarder is doing a trick on a rail.
345838,Male,Male,"['A man holding a tennis racket running to hit the ball.', 'Tennis player strolling onto court, about to serve', 'A man playing tennis indoors on a blue court.', 'A male tennis player holding a green tennis racket.', 'A tennis player stands with his racquet at the baseline.']",A man hitting a tennis ball with a racquet.
27805,Male,Male,"['A boy putting something in his mouth and smiling for a picture.', 'A young blonde child smiles and sucks on something in his mouth.', 'a small child is chewing on something blue', 'A smiling blue-eyed boy toddler chewing on a plastic object. ', 'A small boy chewing on a blue and white toy.']",A child with a comb in his hands.
402720,Male,Male,"['A trio of men drinking wine at a restaurant table', 'three men sitting at  a table with some wine glasses', 'A group of three men at a restaurant drinking wine. ', 'A group of people that are sitting around a table.', 'Three men pose and smile at a table.']",Three men sitting at a table with wine glasses.
275933,Male,Male,"['Two teams compete for the ball during a soccer game.', 'A group of young men play a game of soccer.', 'A group of men playing soccer in blue and yellow jerseys', 'A soccer match with the ball in the air.', 'Several people standing in the dirt playing soccer.']",A group of men playing soccer on a field.
73470,Male,Female,"['A man making donuts at a grocery store', 'Bakers are baking donuts behind the counter. ', 'A man in an apron works in a bakery making donuts.', 'Two merchants are preparing pastries in a store.', 'A man preparing donuts at a donut shop. ']",A woman in a white shirt is holding a tray of donuts.
175102,Male,Male,"['A man sitting at a table with food near his mouth.', 'Man eating hot dog from tiny container in restaurant', 'a male in a red shirt eating and some people and lights', 'A man wearing a red shirt is eating a hot dog in a restaurant.', 'A man that is sitting down holding bread.']",A man eating a piece of food in a room.
211420,Female,Neut,"['A girl is using her cell phone to take a picture of a fancy cake.', 'a couple of people are standing near a table with food', 'A girl takes a picture of a cake with a cell phone', 'There is a kit using a cell phone and her parents also with her.', 'a few family members stand in a nice room ']",A couple of people standing next to a table with a cake.
443713,Male,Male,"['A man riding a skateboard off the side of a rail.', 'A skateboarder jumps up from a blue railing with people watching.', 'A boy with a skate board is performing on an obstacle.', 'a kid on a skate board doing a trick on a rail ', 'a person doing a trick on a skateboard']",A man flying through the air while riding a skateboard.
569972,Male,Male,"['A para sailor with his board with sail in the surf.', 'a man on a surf board stands in shallow water ', 'The man in swim gear is dealing with his object', 'a wake boarder setting up his raft in the ocean', 'A man that is standing in the water near a wind surfboard.']",A man in a wet suit holding a white surfboard.
469158,Male,Male,"['A boy riding a skateboard on his knees. The child is very young.', 'A small baby playing with a skateboard. ', 'a small kid rides on a skate board ', 'A very small boy in preppy clothes sitting on a skateboard.', 'A little boy sits on a skateboard and pushes it with his feet.']",A little boy sitting on top of a skateboard.
483234,Female,None,"['A person is standing in the snow near a tree with skis and snowboards. ', 'Snowboards resting upon a tree, with man hiding inside it like fort', 'A person holds a snowboard in front of a tree with snowboards leaning on it.', 'a person holding some skis walking through the snow ', 'a a couple of snowboards are up against a tree']",A snowboard is sitting on top of a tree.
130043,Female,Neut,"['Two girls playing with an interactive gaming unit.', 'Two women with short hair playing a Wii game.', 'two women are playing video games and a couch', 'Two young women holding Wii remotes in an indoor setting.', 'A sideways shot of two women playing a remote video game']",Two people playing a video game with remote controllers.
173229,Male,Neut,"['a man in a wet suit stands on top of a rocky hill ', 'A man holding a surfboard looks out from a dune.', 'A man is holding a surf board and standing on a dune.', 'A surfer is standing in his wetsuit on a hill.', 'A man wearing a wetsuit holding a surfboard under his arm.']",A person standing in front of a body of water holding a surfboard.
213830,Male,Male,"['two tennis players in blue shirts playing tennis', 'a couple of people on a court playing tennis', 'A couple of men standing on top of a tennis court.', 'Couple of men during couples match playing tennis about to contact ball', 'Two people playing a doubles match on a tennis court.']",A man playing tennis at night on a tennis court.
62703,Female,Neut,"['a female in a green top and a laptop', 'A woman laying on her side using a laptop.', 'Woman laying on her bed while using a lap top.', 'A girl using her laptop computer on her bed.', 'Girl using her laptop computer while laying on a bed.']",A person laying on a bed with a laptop.
144836,Female,Male,"['Elderly woman looking over boxed pastry items at outdoor venue.', 'A woman checking out a cardboard box of doughnuts and pastries', 'The woman is looking closely at the selection of doughnuts on the outdoor buffet table.', 'a lady that has a big box of doughnuts', 'a person near an open box of doughnuts']",A man is holding a box of doughnuts.
157601,Female,Female,"['Woman sitting at table with beverages consuming sandwich. ', 'A woman eating a sandwich in front of two paper cups filled with a hot liquid.', 'A woman eating a sandwich with a drink in front of her.', 'A woman of Asian heritage eating a sandwich at a table with two cups of hot beverages.', 'An Asian woman eating by a large window.']",A woman sitting at a table with a cup of coffee.
441511,Female,Female,"['Young child in grassy field with ball and flying disc.', 'a young girl playing with a ball and Frisbee ', 'A young girl is holding a ball and a racquet in a field', 'A young girl standing on top of a lush green field.', 'A little girl that is standing in the grass.']",A young girl in a park holding a Frisbee.
536000,Female,Female,"['Several young girls sitting on a couch and playing Wii.', 'Four young girls smiling while playing Nintendo Wii. ', 'A group of girls play with a nintendo wii', 'A family playing a Nintendo Wii on couch', 'The group of girls are playing video games together in the room.']",A group of girls playing a game with remote controllers.
445505,Male,Neut,"['A surfer kicking up spray on a wave, riding his board.', 'A person about to tip into the waves on his surfboard.', 'A man surfing on a big ocean wave.', 'A personon riding a surboard among a lot of surf in the ocean', 'A person can be seen riding a wave on a surf board.']",A person on a surfboard in the water.
577826,Male,Neut,"['Two skateboarders riding their boards on a sidewalk.', 'two people riding skate boards near one another ', 'a couple of people are riding on skateboards outside', 'a couple of people that are riding around on some skatboards', 'Two skateboarders are riding on a slanted walkway. ']",A group of people riding skateboards down a street.
523957,Male,None,"['A guy is skateboarding through cones on a street.', 'A skateboard going around cones in a skateboard competition. ', 'Man on long board skating down steep road', 'Skate boarders are running a track with cones.', 'a Skateboarder weaving in and out of cones']",A skateboarder is doing a trick on a ramp.
526933,Male,Male,"['a young boy playing video games with her friends ', 'A boy with glasses holding a remote in his hand.', 'A boy who is playing a video game.', 'A man that is sitting down with a remote.', 'a close up of a person playing a video game ']",A man sitting on a couch holding a game controller.
279879,Male,Neut,"['A man that is standing up with a racquet.', 'a guy that is swinging a racket in the air', 'A man holding a tennis racquet on top of a tennis court.', 'An African American tennis player preparing to serve a ball.', 'A tennis player looking up and about to swing his racket.']",A person is holding a tennis racket in the air.
365317,Male,Female,"['A man that is standing on a court with a racquet.', 'A MAN PLAYING TENNIS ON A TENNIS COURT', 'a tennis player swinging a racket on a court ', 'a man that is playing tennis on a court', 'A tennis player in a red shirt and white pants.']",A tennis player is hitting the ball with her racket.
69411,Female,Neut,"['a snowboard instructor teaching students how to snowboard ', 'A group of people with snowboards in the snow.', 'A guy on a snow board does tricks in the snow', 'Five snowboarders in formation in the snow, four sitting.', 'A group of people are standing and sitting on ski boards in the middle of the snow. ']",A group of people riding snow boards down a snow covered slope.
140983,Female,Male,"['A little baby that is sitting with a toothbrush.', 'A very cute toddler brushing her teeth while sitting on the couch', 'A girl sitting on a couch with a toothbrush in her mouth.', 'A young girl holding a tooth brush in her mouth.', 'The little girl has a toothbrush in her mouth']",A little kid with a toothbrush in his mouth.
398203,Male,Male,"['Several children on teams are running toward a soccer ball', 'A group of people who are standing in the grass.', 'Several young children participating in a coed soccer game.', 'A bunch of little kids playing soccer with each other. ', 'A group of children are playing soccer on a sunny day.']",A group of men playing soccer on a field.
106411,Male,Male,"['A man sitting at a table on a balcony, using a laptop.', 'a guy sitting on a balcony using his laptop', 'Man on amazing patio overlooking vast expansive blue ocean', 'a man on a laptop that is sitting in a chair', 'A man using his laptop sitting on the balcony with a water view']",A man sitting on a bench next to a  building.
383842,Female,Female,"['A lady hold a game controller, pointed towards a laptop.', 'this lady is using controllers and those men are watching', 'Woman playing Nintendo Wii in font of business people in office', 'a lady that has  a wii remote in her hand', 'Several professionally dressed men watching a woman holding a Wii controller']",A woman in a blue shirt is holding a Wii controller.
475191,Female,None,"['A blurry woman is holding a tennis racquet in the air', 'A woman running across a tennis court in a shirt skirt.', 'a tennis player with a racket on a court ', 'A women looks toward the tennis ball she just hit.  ', 'A girl swinging a tennis racquet on a court.']",A tennis player is hitting the ball with a racket.
53015,Male,Male,"['A baby grabs for a bite of pizza that a man is eating.', 'A man holding a baby sits eating at a table of pizzas. ', 'A man eating some pizza while holding a young child.', 'A man holding a baby, eating and sitting at a table with two pizza atop.', 'The man and the baby are sitting together ']",A man sitting in a chair with a baby in front of a pizza.
154193,Female,Female,"['A woman sitting at a table with a  pizza in front of her.', 'a person sitting at a table with a plate of pizza ', 'A women who has a plate with pizza on it.', 'A woman that is sitting in front of a pizza.', 'a couple of large pizzas that are on a table']",A woman sitting at a table with a pizza.
