image_id,ground_truth_gender,human_reference,generated_text_baseline,generated_text_debiased,gt_captions
418292,Male,A man getting some food in an army uniform. ,A man in a military uniform cooking food on a stove.,A man in camouflage is cooking on a stove.,"['A man getting some food in an army uniform. ', 'A man with gloves on is making a plate of food.', 'A man in military garb cooking on a stove.', 'A man is serving a plate of food.', 'A man fixing a plate of food at a stove in a kitchen.']"
227851,Female,An elderly woman fanning herself while sitting outside.,A woman is talking on a cell phone while sitting in a chair.,A woman is talking on a cell phone while sitting in a wagon.,"['An elderly woman fanning herself while sitting outside.', 'The woman sitting down is talking on her phone.', 'A woman talks on a cell phone while fanning herself.', 'an older woman appears to be in discomfort with her hand held to her face', 'A woman is talking on her mobile phone angrily.']"
248616,Male,A man swings at a tennis ball on a tennis court.,Three pictures of a man walking in the grass with a frisbee.,Three pictures of a man playing frisbee golf.,"['A man swings at a tennis ball on a tennis court.', 'A slow motion view of a person swinging a tennis racket.', 'Three images show the man swinging a racket at the tennis ball. ', 'Three images of the same man hitting a tennis ball', 'there are three pictures of a man hitting a tennis ball']"
579666,Male,Three people standing next to each other and a computer.,A man and two boys are smiling and looking at a computer screen.,A man and two boys are smiling and smiling.,"['Three people standing next to each other and a computer.', 'Two boys and a man smiling while standing in front of monitors. ', 'A group of young people standing around a computer.', 'A man and two boys are standing by some computers.', 'Two boys with a man in a room smiling for the camera.']"
433574,Male,A person in a wheelchair plays music on a CD player while talking on a wireless telephone.,A man in a yellow shirt is on the phone.,A man in a yellow shirt is holding a microphone.,"['A person in a wheelchair plays music on a CD player while talking on a wireless telephone.', ""A man in a wheelchair holding a phone to his ear, in front of a CD player and CD's on the side."", 'A man sitting at a table in a wheelchair while on a phone. ', 'A man sitting in front of a Ghetto Blaster while talking on a phone.', 'a person sitting in a hair talking on a cell phone ']"
132652,Female,There is a woman talking on the phone.,A woman smiling and talking on a cell phone.,A woman with a red shirt talking on a cell phone.,"['There is a woman talking on the phone.', 'a close up of a person talking on a cell phone ', 'A woman is smiling and talking on a cellphone.', 'A woman in a red shirt is talking on her cellphone.', 'A smiling woman is using a cellphone indoors.']"
338007,Male,A man wearing glasses holding a Wii controller in one of his hands,A man holding a Wii remote in his right hand.,A man holding a Nintendo Wii game controller.,"['A man wearing glasses holding a Wii controller in one of his hands', 'A young man holding a remote in a room with signs on the wall of the room.', 'A man holding up a video game controller.', 'A teenage boy holding a controller for the Wii gaming system. ', 'A young man making a statement in a public room.']"
81079,Male,Batter up! Three men in the midst of a baseball game.,A baseball player swinging a bat at a ball.,A baseball player holding a bat on top of a field.,"['Batter up! Three men in the midst of a baseball game.', 'THIS IS A PHOTO OF A BASEBALL GAME IN PROGRESS', 'The batter, catcher and umpire are getting ready for the next play.', 'Home plate, in a professional baseball game, catcher just having caught a high ball.', 'A game of baseball where the batter is up to bat.']"
13081,Male,A man and a young boy working on laptop computers.,A couple of men sitting at a table with laptops.,A man and a woman sitting at a table with laptops.,"['A man and a young boy working on laptop computers.', 'Two men are sitting at tables using laptop computers.', 'two people sitting at a table with laptops ', 'A couple of people sitting in front of laptop computer.', 'there are two men sitting at tables using lap tops']"
380734,Female,People sitting at an outdoor restaurant having lunch,A group of people sitting at tables outside.,A group of people sitting at tables eating food.,"['People sitting at an outdoor restaurant having lunch', 'Several diners eating at a riverside outdoor restaurant.', 'Rows of people all dining next to a lake.', 'People dinning at a restaurant outside next to office buildings.', 'People eating at an outdoor restaurant next to water.']"
76593,Female,Two women and a man share drinks together.,A group of people sitting around a table.,A group of people sitting at a table with wine glasses.,"['Two women and a man share drinks together.', 'people sitting by a table smiling and drinking wine.', 'Three friends relaxing with drinks at outside table.', 'A group of friends having drinks while sitting around a table.', 'Three people enjoying wine and laughing with a person that is not in the image.']"
510827,Female,Two women eating in an elegant restaurant. ,Two women sitting at a table with plates of food.,Two women sitting at a table with food and drinks.,"['Two women eating in an elegant restaurant. ', 'Two women eating dinner together at a restaraunt', 'Two women are dining together in a fine restaurant.', 'Two women sitting at a table in a restaurant.', 'two girls talking and sharing dinner at a restaurant. ']"
316320,Male,A gentleman standing in the vicinity of other men,A man standing in a room with a beer.,A man standing in a room holding a glass.,"['A gentleman standing in the vicinity of other men', 'A man standing by the doorway in a room. ', 'Man in blazer and wearing glasses speaks to people in a room. ', 'A man standing next to another man with no hair.', 'A business man standing with a glass in his hand.']"
204549,Female,"Two people served steak , potatoes, and green beans.",A person is eating a meal of steak and potatoes.,A person is eating a meal at a restaurant.,"['Two people served steak , potatoes, and green beans.', 'A close up of a steak, mushrooms, and some green beans. ', 'A steak dinner with mushrooms, green beans and potatoes with a woman about to eat her own steak in the background.', 'Two plates of steak, mushrooms, roasted potatoes and green beans.', 'A woman with a plate of meat and potatoes eating dinner']"
215244,Male,A group of people sitting at a table sharing a meal.,A group of people sitting at a table eating food.,A group of people sitting at a table in a restaurant.,"['A group of people sitting at a table sharing a meal.', 'A group of people seated at a restaurant table.', 'Several people gathered around a table with food.', 'A lady and three men sitting at a table.', 'A group of people gather at a table in the restaurant.']"
227204,Female,"Three people are at a table, one with a banana and one on a cell phone.",Three women sitting at a table eating food.,Three women sitting at a table with plates of food.,"['Three people are at a table, one with a banana and one on a cell phone.', 'three women sit at a table eating a meal', 'Three women sit around a table with mugs and snacks.', 'A group of women at a table talking and eating.', 'Several women sitting at the table having a meal. ']"
431439,Male,A kid plays with scissors that look like a bird.,A man is putting something in his mouth with scissors.,A man is putting something in his mouth with a pair of scissors.,"['A kid plays with scissors that look like a bird.', 'A boy pointing scissors towards his face while puckering his lips.', 'A boy is holding a pair of scissors and pointing them towards his face.', 'A man opening scissors and pointing them towards his mouth.', 'A young man holding a pair of scissors next to his duck lips.']"
164548,Female,A woman shopping for different bottles of wine. ,A woman pouring wine into glasses at a wine tasting.,A woman pouring a glass of wine in a wine tasting.,"['A woman shopping for different bottles of wine. ', 'A woman sitting at a desk next to a woman bending over.', 'A wine specialist explains wines to a taster.', 'Two woman at a table full of wine', 'A customer service representative helps a client make a choice.']"
180045,Male,A man gives a toast in a dining room full of people. ,A man in a suit and tie is speaking to a group of people.,A man in a suit and tie standing in a room.,"['A man gives a toast in a dining room full of people. ', 'A man standing up while holding a wine glass in the middle of a room.', 'A man in formal dress is giving a speech as many sitting people look on.', 'The man in a suit stands up in front of the crowd holding a glass of wine', 'A man standing up giving a toast at an event']"
284764,Male,A man cutting up his meal before consumption.,A man sitting at a table eating a plate of food.,A man eating a plate of food with a fork.,"['A man cutting up his meal before consumption.', 'A man eats from a green dish while holding a handheld radio.', 'A gentleman wearing a radio eating a plate of food.', 'A man picking up soup in a bowl with two utensils.', 'Man sitting at a table holding eating utensils in his hands over his food. ']"
401833,Male,A smiling man sitting behind several wine glasses.,A man in a suit and tie is smiling.,A man in a suit and tie smiling.,"['A smiling man sitting behind several wine glasses.', 'A man wearing glasses next to wine glasses.', 'A man smiling over several glasses of wine.', 'A man in a tie smiling with several wine glasses in front of him.', 'A man smiles while sitting down and having wine.']"
462289,Female,A child sitting at a white table with lobsters in a bowl. ,A little girl sitting at a table with a large plate of lobsters.,A girl sitting at a table with a large plate of lobsters.,"['A child sitting at a white table with lobsters in a bowl. ', 'A smiling little girls sits at the table outside near the ocean, looking at a bowl full of lobsters on a sunny day.', 'A girl sits at an outdoor table, there are lobsters in a bowl on the table, and trees and water in the background. ', 'Girl taking picture infront of bowl of lobsters.', 'A bowl of lobsters sitting on a table in front of a child.']"
466838,Female,"two women sit at a table, one just took a slice of pizza. ",Two women sitting at a table eating pizza.,Two women sitting at a table with a pizza.,"['two women sit at a table, one just took a slice of pizza. ', 'two women wearing glasses are eating pepperoni pizza ', 'Family time have a large pizza and cool drinks.', 'Two women eating pizza in front of a wooden wall', 'a woman sitting at a table playing with a partially eaten piece of pizza']"
391891,Female,Plate of food sitting on a table while female sits at other end.,"A plate of food with eggs, toast and bacon.","A plate of food with eggs, bacon and toast.","['Plate of food sitting on a table while female sits at other end.', 'a plate with eggs, bacon, fruit and toast on a wooden table.', 'A combination of meat, eggs, toast and vegetables on a plate on a picnic table.', 'A woman sitting at an outdoor eatery with a breakfast plate on the wooden table in front of her.', 'A plate with eggs, bacon, toast and tomatoes.']"
500716,Male,A guy holding a pair of metal scissors in front of his eye.,A man with glasses looking at the camera.,A man with glasses looking at something in his hand.,"['A guy holding a pair of metal scissors in front of his eye.', 'A man is wearing surgical type scissors as bifocal glasses.', 'A man peering through the handle of folding scissors, as if they were eyeglasses.', 'A man is looking through the handle of some scissors.', 'A man looking through a thumb hole on a scissors.']"
15345,Male,Man and two boys sitting in a corner booth of a restaurant.,A group of three men sitting at a table eating pizza.,A group of people sitting around a table eating food.,"['Man and two boys sitting in a corner booth of a restaurant.', 'The people sit at a restaurant with food and drinks.', 'Two boys and a man sit at a restaurant table', 'A father and two sons sitting down at a table eating a meal.', 'A man sits with two young boys at a table in a restaurant.']"
13220,Female,A family sitting at a dinner table with bowls of soup.,Three people sitting at a table with plates of food.,Three people sitting at a table with plates and cups.,"['A family sitting at a dinner table with bowls of soup.', 'A family sitting around a table eating dinner.', 'The woman and children share a meal at the table.', 'A woman and children are sitting at a table while plates are sitting in front of empty chairs.', 'A woman and three children at a table']"
308487,Male,A group of people standing at a table with bottles of wine.,A group of people standing around a table with bottles of wine.,A group of people standing around a table with wine bottles.,"['A group of people standing at a table with bottles of wine.', 'A group with drinks posing for a picture.', 'A group of people posing for a picture at a corporate event', 'A group of people toasting with a table full of bottles in front of them', 'A group of people celebrate with champagne around a table with liquor bottles.']"
505619,Female,A woman is stirring a Cappuccino with a dessert in an outdoor setting. ,A woman in a hat and sunglasses is eating a donut.,A woman in a hat and sunglasses is eating a cupcake.,"['A woman is stirring a Cappuccino with a dessert in an outdoor setting. ', 'A woman sits at a table with a cup of coffee and a dessert plate.', 'a woman stirring her coffee with a spoon', 'A woman is stirring her coffee shake on the table. ', 'A woman is drinking coffee and eating cake.']"
260818,Male,a man drinking from a glass while sitting in front of a table full of food,A man drinking wine at a table with a glass of wine.,A man drinking wine at a table with a plate of food.,"['a man drinking from a glass while sitting in front of a table full of food', 'A man drinks wine while sitting at a table of food.', 'a man takes a drink in a restaurant.', 'A man drinks wine at a small table with food.', 'A man drinking wine at dinner in a restaurant']"
72096,Female,A woman sits at a table for a meal.,A woman sitting at a table with plates of food.,A woman sitting at a table with a plate of food.,"['A woman sits at a table for a meal.', 'A woman sitting at the table with a plate of food ', 'A woman sitting at a table getting ready to eat.', 'An Asian woman at a table enjoying a meal.', 'A woman sits at table ready to have breakfast with a friend']"
466766,Male,An overhead view of a group of people at an event,A group of people sitting around a table.,A group of people standing around a table.,"['An overhead view of a group of people at an event', 'an areal shot of a pretty busy office', 'A group of people standing around a table next to each other.', 'Several people gather for drinks at a busy bar.', 'A large crowd of people are gathered in an office lobby.']"
25394,Male,Bartender opening a bottle of wine while patron waits patiently,A man is pouring a glass of wine.,A man holding a wine glass in his hand.,"['Bartender opening a bottle of wine while patron waits patiently', 'A bartender opening a bottle with a rag.', 'Hey man that is opening up a bottle of wine.', 'A young man serving wine at a bar.', 'A bartender opens a wine bottle with a towel. ']"
213904,Male,A man holding a glass of wine while sitting at a table filled with wine glasses.,A man is sitting at a table with a bunch of wine glasses.,A man is pouring a glass of wine.,"['A man holding a glass of wine while sitting at a table filled with wine glasses.', 'Man in coat testing wine aromas and bouquet.', 'A man is surrounded by many whine glasses', 'A man who is at a wine tasting event.', 'A WINE TASTER CAREFULLY EXAMINING WINE SAMPLES KEPT IN GLASSES.']"
202489,Male,A man standing next to a table holding a glass of wine.,A man sitting at a bar with a glass of wine.,A man is pouring a glass of wine.,"['A man standing next to a table holding a glass of wine.', 'A man drinking a glass of wine in a wine store', 'People with a wine glass in front of shelves of wine.', 'The bald man with eyeglasses stands in front of a wine cabinet.', 'A bald man with glasses holding a wine glass.']"
47570,Male,A family sitting down at a dinner table eating food.,A family is sitting around a table eating dinner.,A family is sitting around a table eating.,"['A family sitting down at a dinner table eating food.', 'A group of people sitting around a table of food.', 'a family sitting around a table with plates full of food ', 'A large group of people sitting around a table getting ready to eat.', 'an image of a large family eating dinner in the kitchen']"
13148,Male,Two men standing next to each other in front of a table full of alcohol.,Two men standing behind a table filled with bottles of wine.,Two men standing behind a table with a large amount of bottles of wine.,"['Two men standing next to each other in front of a table full of alcohol.', 'Two men standing in front of a table of bottles and wine glasses.', 'A table of products with two men standing behind it, one of whom is talking on a microphone.', 'Some old men are advertising some wines to sell. ', 'A man speaking into a microphone at a wine tasting event']"
371216,Male,A person that is drinking some beer on a table.,A man holding a beer in front of a table of beer.,A man holding a beer in front of a menu.,"['A person that is drinking some beer on a table.', 'A man holding a bottle of beer on a counter.', 'A man stands at a counter holding a beer.', 'A man at a counter holding a beet and another beer bottle next to him.', 'A man with two bottles of beer, a sign, and a wine glass at a counter.']"
363844,Female,A lot of stuffed animals that are hanging up.,A large amount of stuffed animals are hanging from hooks.,A room filled with lots of stuffed animals.,"['A lot of stuffed animals that are hanging up.', 'Stuffed animals and dolls are hanging and stacked everywhere inside a store.', 'a person standing next a many stuffed animals and dolls', 'People looking at a vast amount of stuffed animals. ', 'A shop with stuffed animals of every kind on display.']"
269098,Male,A man sitting on a couch next to a white stuffed teddy bear.,A man sitting on a couch with a paper bag over his shoulder.,A man sitting on a couch with a paper bag over his face.,"['A man sitting on a couch next to a white stuffed teddy bear.', 'A man sitting on a couch with his shirt over his face.', 'A bald man with a red shirt pulled over his face sitting on a sofa.', 'A MAN IS SITTING ON THE COUCH WITH A MAGAZINE ', 'A man sitting on a love seat holding a newspaper and covering his face with the shirt he is wearing ']"
185807,Female,A baby girl in a high chair eating a bowl of cereal.,A little girl sitting on a pink chair eating food.,A little girl sitting on a high chair eating cake.,"['A baby girl in a high chair eating a bowl of cereal.', 'A person feeding a little girl cereal who is sitting in a high chair.', 'A little girl in a high chair eating cheerios and milk', 'A small child is eating cereal in a highchair.', 'a toddler sitting in a high chair being fed breakfast']"
568202,Female,A couple of women sitting at a dinner table.,A group of people sitting at a table with plates of food.,A group of people sitting at a table with food.,"['A couple of women sitting at a dinner table.', 'Here are two generations enjoying Asian cuisine  at a restaurant. ', 'some people at different tables and plates of food', 'Two women sit at a dinner table surrounded by plates of food. ', 'An older woman and a young woman eating at a table.']"
157102,Male,The young child is cutting up some paper.,A young child holding a paper plate with a pair of scissors.,A little girl holding a piece of paper over a wooden table.,"['The young child is cutting up some paper.', 'There is a boy in a blue pajamas holding a pair of scissors.', 'A little child wearing blue holds a pair of yellow scissors and some paper.', 'A toddler plays with scissors and construction paper', 'A CHILD IS CUTTING PAPER AT THE TABLE']"
209290,Male,A kid sitting at a table with a metal plate filled with food.,A little boy sitting at a table with a spoon.,A little boy sitting at a table with a plate of food.,"['A kid sitting at a table with a metal plate filled with food.', 'A little boy sitting at the table with food.', 'A child holds two forks at the table.', 'A little boy holding two forks while eating a meal.', 'The boy is playing with two forks at the table.']"
578391,Female,A woman holding a wooden piece of art next to a laptop.,A woman is holding a green and white board.,A woman is holding a piece of art with a laptop.,"['A woman holding a wooden piece of art next to a laptop.', 'a woman holding some green object with a bottle of water on the table', 'A woman with a microphone holding an image.', 'A woman is holding a piece of art and a microphone.', 'A woman with a microphone holds a board with circle designs in front of crude tables.']"
47837,Male,A group of three people sitting at a table with food.,A group of people sitting around a table.,A group of people sitting around a wooden table.,"['A group of three people sitting at a table with food.', 'Three people sit around a wooden table with hamburgers and toppings. ', 'Two men and a woman are having a meal at a picnic table on a screened-in porch. ', 'Three people seated at a round wooden table with food. ', 'Three people sitting on a porch around a table.']"
465087,Male,A man standing next to a table filled with bottles of wine.,A man in a suit and tie standing in front of a display of wine bottles.,A man in a suit standing in front of a display of wine bottles.,"['A man standing next to a table filled with bottles of wine.', 'A man in a suit stands by wine in the grocery store.', 'a man standing at a table with wine in a supermarket', 'A man in a suit and glasses in front of a table with black wine bottles on it. ', 'A man in a suit jacket is standing behind bottles of wine.']"
515716,Female,A couple of women standing on either side of a man wearing glasses.,Three people smiling holding glasses of wine.,Three people holding wine glasses posing for a picture.,"['A couple of women standing on either side of a man wearing glasses.', 'Two women and a man are holding glasses up at a wine tasting.', 'Three young adults holding wine glasses while standing at a bar.', 'A group of people sit holding glasses and smiling at a table with several bottles.', 'A group of people at a celebration having a taste of wine.']"
306426,Female,A woman baking bread on top of a baking sheet.,A woman in a bakery cutting bread in a large room.,A woman in a bakery cutting bread with a knife.,"['A woman baking bread on top of a baking sheet.', 'A baker woman preparing bread dough on a tray with wax paper. ', 'A woman in an apron cutting some bread dough.', 'A woman in a bakery cutting dough with scissors.', 'A woman uses scissors to cut dough on a pan.']"
166918,Male,A group of people sitting down at a dining room table next to dishes.,A group of people sitting around a long table.,A group of people sitting at a long table.,"['A group of people sitting down at a dining room table next to dishes.', 'people sitting around a long table talking to each other ', 'A group of people sitting at a dining table.', 'Long dining room table filled with people in dress clothing. ', 'A long wooden restaurant table surrounded by people seated.']"
63939,Female,A group of people sitting around a wooden table.,A group of people sitting around a table with a cake.,A group of people sitting at a table with a lit candle.,"['A group of people sitting around a wooden table.', 'A candle lit dining hall with many patrons engaged in conversation.', 'some people sitting around a table with a candle plates and silverware', 'Groups of people enjoying dinner in a restaurant.', 'People at a restaurant waiting to be served.']"
456254,Male,a close up of a young child using a pair of scissors,A young boy cutting paper with a pair of scissors.,A young boy cutting a piece of paper with a pair of scissors.,"['a close up of a young child using a pair of scissors', ""A young boy cutting paper with kid's scissors."", 'A young child is holding a scissor and cutting a paper. ', 'A young boy cutting a piece of paper with scissors.', 'A young boy cutting paper with crinkle scissors']"
227032,Male,A large pair of black scissors sitting on top of a table.,A man is holding a pair of scissors in his hands.,A person is holding a pair of scissors in a room.,"['A large pair of black scissors sitting on top of a table.', 'Viewing a man through scissors in a red-lit room.', 'A picture of a man being blurred and a pair of scissors.', 'A man is in a red room with scissors in front of him.', 'A pair of scissors in front of a mans face in a room with red light.']"
340594,Male,A group of people sitting around a circular table with food.,A group of people sitting at a table together.,A group of people sitting at a table with plates of food.,"['A group of people sitting around a circular table with food.', 'The group of people are sitting at the table eating. ', 'Five young people sit at a restaurant table.', 'many people seated around a table with plates of food', 'A group of people sitting at a dinner table.']"
333095,Male,A large group of people eating at a table.,A group of people sitting at a long table.,A group of people sitting at a table with plates of food.,"['A large group of people eating at a table.', 'A long red table with dishes on it seats many people in a room.', 'Group of people sitting at a long table with dinnerware in front of them.', 'A group of people sit at a table with a red tablecloth.', 'A large group of people are sitting together at a red table. ']"
483999,Female,A group of people at a dining table talking to each other.,A group of people sitting around a table eating food.,A group of people sitting at a table eating food.,"['A group of people at a dining table talking to each other.', 'People sitting at a long table in a restaurant with many plates. ', 'A group of people gathered at a table in a restaurant.', 'Group of adults enjoying food and conversation together.', 'a large group of people sitting at a table with plates of food']"
411938,Male,A person holding a huge teddy bear while riding a bike in the street.,A group of people riding bikes with a teddy bear on top.,A group of people riding bikes with a teddy bear on top of them.,"['A person holding a huge teddy bear while riding a bike in the street.', 'A boy is riding a bike with a teddy bear as a person sitting is toasting a beer.', 'People riding bicycles with a teddy bear on a city street', 'A woman holding a teddy bear riding a bike with friends', 'Woman holding a teddy bear on the back of a bicycle. ']"
198163,Male,a man with many plates filled with different colors of paint,A man is working on a large variety of pots.,A man is painting a vase on a table.,"['a man with many plates filled with different colors of paint', 'Man with containers of paint painting the design on plates.', 'There are many different plates on top of this table', 'Artist painting plates and bowls behind a glass', 'A man working at a table covered with shallow bowls.']"
285302,Male,A boy sitting at a table cutting out paper.,A young boy is working on paper with scissors.,A young boy is working on a toy bed.,"['A boy sitting at a table cutting out paper.', 'A young boy sitting at a dinning room table cutting up paper.', 'A boy sitting down cutting some paper with scissors.', 'A boy in pajamas sitting at a table cutting paper.', 'A small boy cutting out things from paper at a kitchen table.']"
222043,Male,Many white vases on a table in a room.,A group of people standing around a table filled with vases.,A man is painting vases on a table.,"['Many white vases on a table in a room.', 'Pottery is displayed on tables in the room where a man is.', 'many vases sitting on a table in a pottery studio', 'Guy working on a vase while others of different shape and sizes sit out to harden', 'A table topped with lots of white vases sitting next to a man.']"
241832,Male,A man sitting at a table with a bunch of wine glasses.,A table topped with glasses of wine and food.,A glass of red wine sitting on top of a table.,"['A man sitting at a table with a bunch of wine glasses.', 'A table with many glasses of wine and a person sitting at table.', 'The red wine on the bar intrigues the onlooking man.', 'A man is sitting near three half full wine glasses.', 'A close up of wine glasses filled with red wine. ']"
535934,Male,There is no image here to provide a caption for.,A group of people sitting around a table with wine glasses.,A group of people sitting around a wooden table.,"['There is no image here to provide a caption for.', 'Group of people standing in front of a table with wine glasses. ', 'A group of people sitting around a table with glasses of wine.', 'A group of people having dinner and drinking wine. ', 'a group of people sitting at a long table drinking glasses of wine ']"
499646,Female,A few women sitting at a table filled with several wine glasses.,Three women sitting at a table with wine glasses.,Three women sitting at a table with glasses of wine.,"['A few women sitting at a table filled with several wine glasses.', 'Three women sitting by the table filled with glasses.  ', 'Three women sitting at a wooden table full of empty glasses.', 'Three women sit smiling at a table covered with wine glasses.', 'A group of friends sitting a a dining table with empty glasses.']"
306749,Male,A man and baby are by an oversize teddy bear.,A man and a baby are sitting on a bench.,A man and child pose with giant teddy bears.,"['A man and baby are by an oversize teddy bear.', 'A man and a baby posing next to a large bear and cub', 'Two teddy bear statues outside on the field.', ' a man holding his baby standing next to a giant teddy bear with its baby', ""A large gray bear with a smaller bear on it's lap.""]"
229688,Female,A woman with beautiful breast sitting at a table.,A woman sitting at a table with a glass of juice.,A woman sitting at a table in front of a large glass of juice.,"['A woman with beautiful breast sitting at a table.', 'a person sitting at a table with food and a drink', 'Young women gazing pensively left while sitting in a restaurant.', 'A woman sits beside a brick wall at a small table in a restaurant.', 'A woman is resting her head on her hands']"
26992,Female,Some people are sitting around a table and sharing a meal.,A group of people sitting around a table eating food.,A group of people eating food at a table.,"['Some people are sitting around a table and sharing a meal.', 'A group of people are gathered around a table eating a meal. ', 'A group of people are eating a meal outside.', 'a group of people are sitting at a table in the park having a picnic', 'a bunch of people sits at a table ']"
273855,Male,A boy in white shirt and boy in red shirt at table with cereal.,Two boys sitting at a table with a bowl of cereal.,Two boys sitting at a table with a blender.,"['A boy in white shirt and boy in red shirt at table with cereal.', 'Two boys sit at a kitchen table eating cereal.', 'A couple of young men sitting at a table having breakfast.', 'Two young men are eating cereal at the table.', 'Two people sit at the table and eat cereal.']"
297084,Female,A young woman licks her lips while eating breakfast.,A woman is eating a meal at a table.,A woman is eating food at a table.,"['A young woman licks her lips while eating breakfast.', 'Woman caught off guard while eating food from her plate', 'A woman in white sweater eating food from plate.', 'A woman sits eating food at a table.', 'a woman in a bathrobe is eating a meal']"
357278,Male,Blindfolded men standing in robes are tasting wine.,Two men wearing red blinders and drinking wine.,Two men wearing red ties and glasses drinking wine.,"['Blindfolded men standing in robes are tasting wine.', 'Some men with red capes looking weird and smiling. ', 'Two people wearing blind folds drinking and tasting wine.', 'Two people are blind-folded and one is drinking. ', 'Two men wear red capes and blindfolds and one man smells a glass of wine.']"
57150,Female,Little girl holding up a big stuffed animal with other children in background.,A girl in a red dress holding a large teddy bear.,A girl in a red dress standing next to a large teddy bear.,"['Little girl holding up a big stuffed animal with other children in background.', 'A girl in plain dress standing next to a white teddy bear.', 'Two girls are holding a huge stuffed bear near a crowd of kids.', 'Two girls with a large white teddy bear.', 'Two young children holding a large teddy bear.']"
31368,Male,A group of people eat a meal at an outdoor event,A woman is smiling while holding a plate of food.,A woman is smiling while eating a meal.,"['A group of people eat a meal at an outdoor event', 'A young man is making a silly face while eating. ', 'Man smiling with food and hands squeezing ketchup', 'Two men at a blue table eating food that includes eggs.', 'A person is smiling next to someone pouring ketchup.']"
74603,Male,There are people who are getting their food.,A group of people sitting around a table eating food.,A group of people sitting around a table with plates and cups.,"['There are people who are getting their food.', 'A canteen with self service counter where young boys and girls having meals.', 'A view from above of a lunch counter at a community center.', 'An overhead shot shows people gathering around a buffet. ', 'A large family cooking and eating a meal together.']"
512929,Female,A pair of girls are cooking in one pan together.,Two girls in the kitchen cooking food in a pan.,Two girls in the kitchen cooking with broccoli.,"['A pair of girls are cooking in one pan together.', 'Two young girls cooking some fresh asparagus on a stove.', 'Two young girls are cooking green beans on the stove.', 'Two girls at stove cooking food in a skillet.', 'Two preteens standing at the stove cooking green beans.']"
174893,Female,A young girl cutting paper into tiny pieces.,A young girl cutting up paper with scissors.,A young girl cutting paper with scissors.,"['A young girl cutting paper into tiny pieces.', 'A close up of a little girl cutting paper with scissors.', 'A girl cutting yellow paper into small pieces with scissors.', 'A girl with a pair of scissors cutting into paper.', 'A little girl uses scissors to cutup bits of yellow paper.']"
6393,Female,A silver colored necklace with a pair of mini scissors on it.,A woman's left hand holding a pair of scissors.,A woman holding a pair of scissors in her left hand.,"['A silver colored necklace with a pair of mini scissors on it.', 'Woman wearing a necklace with miniature scissors pendant.', 'a woman wearing a necklace with little scissors on it', 'A person wearing a necklace with a scissors on it.', 'Someone wearing a knecklace with a charm of a pair of scissors on it.']"
84694,Male,A group of people seated at a table in a large cellar,A group of people sitting at a table in a stone cave.,A group of people sitting at a table in a cave.,"['A group of people seated at a table in a large cellar', 'A large group of people sitting at a table.', 'many people sitting at a long brown table with food and drinks', 'A group of people are at a table in a cave.', 'A large group of people sitting a big table.']"
456991,Male,A man that is sitting at a table with various items on it.,A man sitting at a table with a bunch of empty glasses.,A man sitting at a table with a glass of wine.,"['A man that is sitting at a table with various items on it.', 'A man sits before a light meal served on the table of a travel trailer.', 'A man at a table with food and drinks.', 'A man sitting at a table full of stuff.', 'A man sits at a table with various items on it.']"
91318,Male,A guy with a scissors cutting the cast off the arm of another guy.,Two men playing a game with remote controllers.,Two men are playing a video game together.,"['A guy with a scissors cutting the cast off the arm of another guy.', 'A man cutting a cast off another person with scissors.', ""A guy cutting off another guy's cast from his arm."", 'Three guys are having fun, looking away from the camera. ', ""One man cutting the cast off another man's arm.""]"
56405,Female,A girl holds a teddy bear while an adult stands behind her.,A young child holding a teddy bear in her arms.,A young child holding a teddy bear in a room.,"['A girl holds a teddy bear while an adult stands behind her.', 'Vintage photo child with teddy bear and fleece with woman in background', 'A small child is holding a teddy bear.', 'A little girl is holding a teddy bear.', 'A young child holding a stuffed brown teddy bear.']"
290684,Female,A woung woman in white and purple holding a pink stuffed animal.,A woman is sitting on the ground with a pink stuffed animal.,A woman is sitting on the ground holding a pink stuffed animal.,"['A woung woman in white and purple holding a pink stuffed animal.', 'A woman straddling a pole and holding pink bunnies.', 'A woman plays with pink cotton candy outside.', 'A woman dancing with a pink stuffed animal.', 'A woman holding some pink items while cradling a pole.']"
399873,Female,A woman is cutting a sheet with scissors.,A woman is cutting a sheet of fabric.,A woman is cutting a shirt on a sheet.,"['A woman is cutting a sheet with scissors.', 'A person standing over a table cutting with scissors.', 'In a workroom with bare plywood cabinets, a woman uses a scissor on a white cloth.', 'A woman standing at a table cutting white fabric with scissors.', 'A woman cutting a piece of fabric with some scissors.']"
174336,Female,A young girl is eating her meal with other plates of food present. ,A child sitting at a table with a plate of food.,A child sitting at a table with food on it.,"['A young girl is eating her meal with other plates of food present. ', 'a small girl sitting at a table with food and drinks', 'A girl sitting at a table eating from a plate of food.', 'A pile of fried foods sitting on top of  a plate', 'A kid at a long table with some food.']"
440562,Female,Several people sit around a table in front of a large window and many bowls are filled with food.,A group of people sitting around a table eating food.,A group of people sitting at a table with plates of food.,"['Several people sit around a table in front of a large window and many bowls are filled with food.', 'Three woman and a man all sitting together at a table enjoying a group meal.', 'People having lunch together at a table in a restaurant. ', 'A group of people are gathered around a tale of food.', 'A group of women are sitting at a table eating lunch.']"
